cluster_id,domain,paraphrase,option_order_right_first,private_observation,condition,expected_direction,nominal_reliability,probability_right,baseline_probability_right,logit_change,signed_logit_change,absolute_probability_change,belief_switch,action_switch,commitment_change
c0044,repair_hypothesis,2,1,left,single_left_r0.55,-1,0.55,0.59,0.35,0.983004585607635,-0.983004585607635,0.24,1,1,0
c0044,repair_hypothesis,2,1,left,single_right_r0.55,1,0.55,0.59,0.35,0.983004585607635,0.983004585607635,0.24,1,1,0
c0044,repair_hypothesis,2,1,left,single_left_r0.65,-1,0.65,0.35,0.35,0.0,-0.0,0.0,0,1,1
c0044,repair_hypothesis,2,1,left,single_right_r0.65,1,0.65,0.65,0.35,1.238078416812447,1.238078416812447,0.30000000000000004,1,1,0
c0044,repair_hypothesis,2,1,left,single_left_r0.75,-1,0.75,0.5,0.35,0.6190392084062235,-0.6190392084062235,0.15000000000000002,1,1,0
c0044,repair_hypothesis,2,1,left,single_right_r0.75,1,0.75,0.7,0.35,1.466337068793427,1.466337068793427,0.35,1,1,0
c0044,repair_hypothesis,2,1,left,single_left_r0.85,-1,0.85,0.75,0.35,1.7176514970743333,-1.7176514970743333,0.4,1,1,0
c0044,repair_hypothesis,2,1,left,single_right_r0.85,1,0.85,0.75,0.35,1.7176514970743333,1.7176514970743333,0.4,1,1,0
c0044,repair_hypothesis,2,1,left,stale_left_r0.85,-1,0.85,0.7375,0.35,1.6520542145885202,-1.6520542145885202,0.38750000000000007,1,1,0
c0044,repair_hypothesis,2,1,left,agreeing_left_two_r0.65,-1,0.65,0.4225,0.35,0.3065202128075034,-0.3065202128075034,0.07250000000000001,0,1,1
c0044,repair_hypothesis,2,1,left,conflict_net_left,-1,0.85,0.75,0.35,1.7176514970743333,-1.7176514970743333,0.4,1,1,0
c0044,repair_hypothesis,2,1,left,reciprocal_left_r0.75,-1,0.75,0.55,0.35,0.819709903868375,-0.819709903868375,0.20000000000000007,1,1,0
c0044,repair_hypothesis,2,1,left,stale_right_r0.85,1,0.85,0.79,0.35,1.9439646231498222,1.9439646231498222,0.44000000000000006,1,1,0
c0044,repair_hypothesis,2,1,left,agreeing_right_two_r0.65,1,0.65,0.825,0.35,2.16963662081739,2.16963662081739,0.475,1,1,0
c0044,repair_hypothesis,2,1,left,conflict_net_right,1,0.85,0.75,0.35,1.7176514970743333,1.7176514970743333,0.4,1,1,0
c0044,repair_hypothesis,2,1,left,reciprocal_right_r0.75,1,0.75,0.7,0.35,1.466337068793427,1.466337068793427,0.35,1,1,0
c0045,repair_hypothesis,2,1,left,no_message,0,0.5,0.35,0.35,0.0,0.0,0.0,0,0,0
c0045,repair_hypothesis,2,1,left,placebo,0,0.5,0.35,0.35,0.0,0.0,0.0,0,1,1
c0045,repair_hypothesis,2,1,left,single_left_r0.55,-1,0.55,0.575,0.35,0.921320080279157,-0.921320080279157,0.22499999999999998,1,1,0
c0045,repair_hypothesis,2,1,left,single_right_r0.55,1,0.55,0.575,0.35,0.921320080279157,0.921320080279157,0.22499999999999998,1,1,0
c0045,repair_hypothesis,2,1,left,single_left_r0.65,-1,0.65,0.35,0.35,0.0,-0.0,0.0,0,1,1
c0045,repair_hypothesis,2,1,left,single_right_r0.65,1,0.65,0.65,0.35,1.238078416812447,1.238078416812447,0.30000000000000004,1,1,0
c0045,repair_hypothesis,2,1,left,single_left_r0.75,-1,0.75,0.575,0.35,0.921320080279157,-0.921320080279157,0.22499999999999998,1,1,0
c0045,repair_hypothesis,2,1,left,single_right_r0.75,1,0.75,0.7,0.35,1.466337068793427,1.466337068793427,0.35,1,1,0
c0045,repair_hypothesis,2,1,left,single_left_r0.85,-1,0.85,0.75,0.35,1.7176514970743333,-1.7176514970743333,0.4,1,1,0
c0045,repair_hypothesis,2,1,left,single_right_r0.85,1,0.85,0.75,0.35,1.7176514970743333,1.7176514970743333,0.4,1,1,0
c0045,repair_hypothesis,2,1,left,stale_left_r0.85,-1,0.85,0.575,0.35,0.921320080279157,-0.921320080279157,0.22499999999999998,1,1,0
c0045,repair_hypothesis,2,1,left,agreeing_left_two_r0.65,-1,0.65,0.4225,0.35,0.3065202128075034,-0.3065202128075034,0.07250000000000001,0,0,0
c0045,repair_hypothesis,2,1,left,conflict_net_left,-1,0.85,0.75,0.35,1.7176514970743333,-1.7176514970743333,0.4,1,1,0
c0045,repair_hypothesis,2,1,left,reciprocal_left_r0.75,-1,0.75,0.575,0.35,0.921320080279157,-0.921320080279157,0.22499999999999998,1,1,0
c0045,repair_hypothesis,2,1,left,stale_right_r0.85,1,0.85,0.79,0.35,1.9439646231498222,1.9439646231498222,0.44000000000000006,1,1,0
c0045,repair_hypothesis,2,1,left,agreeing_right_two_r0.65,1,0.65,0.825,0.35,2.16963662081739,2.16963662081739,0.475,1,1,0
c0045,repair_hypothesis,2,1,left,conflict_net_right,1,0.85,0.79,0.35,1.9439646231498222,1.9439646231498222,0.44000000000000006,1,1,0
c0045,repair_hypothesis,2,1,left,reciprocal_right_r0.75,1,0.75,0.7,0.35,1.466337068793427,1.466337068793427,0.35,1,1,0
c0046,repair_hypothesis,2,1,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0046,repair_hypothesis,2,1,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0046,repair_hypothesis,2,1,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0046,repair_hypothesis,2,1,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0046,repair_hypothesis,2,1,right,single_left_r0.65,-1,0.65,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0046,repair_hypothesis,2,1,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0046,repair_hypothesis,2,1,right,single_left_r0.75,-1,0.75,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0046,repair_hypothesis,2,1,right,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0046,repair_hypothesis,2,1,right,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0046,repair_hypothesis,2,1,right,single_right_r0.85,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0046,repair_hypothesis,2,1,right,stale_left_r0.85,-1,0.85,0.73,0.65,0.3755833667378383,-0.3755833667378383,0.07999999999999996,0,0,0
c0046,repair_hypothesis,2,1,right,agreeing_left_two_r0.65,-1,0.65,0.4225,0.65,-0.9315582040049437,0.9315582040049437,0.22750000000000004,1,1,1
c0046,repair_hypothesis,2,1,right,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0046,repair_hypothesis,2,1,right,reciprocal_left_r0.75,-1,0.75,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0046,repair_hypothesis,2,1,right,stale_right_r0.85,1,0.85,0.73,0.65,0.3755833667378383,0.3755833667378383,0.07999999999999996,0,0,0
c0046,repair_hypothesis,2,1,right,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0046,repair_hypothesis,2,1,right,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0046,repair_hypothesis,2,1,right,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0047,repair_hypothesis,2,1,right,no_message,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0047,repair_hypothesis,2,1,right,placebo,0,0.5,0.65,0.65,0.0,0.0,0.0,0,0,0
c0047,repair_hypothesis,2,1,right,single_left_r0.55,-1,0.55,0.6,0.65,-0.2135741002980594,0.2135741002980594,0.050000000000000044,0,0,0
c0047,repair_hypothesis,2,1,right,single_right_r0.55,1,0.55,0.6,0.65,-0.2135741002980594,-0.2135741002980594,0.050000000000000044,0,0,0
c0047,repair_hypothesis,2,1,right,single_left_r0.65,-1,0.65,0.65,0.65,0.0,-0.0,0.0,0,0,0
c0047,repair_hypothesis,2,1,right,single_right_r0.65,1,0.65,0.65,0.65,0.0,0.0,0.0,0,0,0
c0047,repair_hypothesis,2,1,right,single_left_r0.75,-1,0.75,0.7,0.65,0.22825865198097983,-0.22825865198097983,0.04999999999999993,0,0,0
c0047,repair_hypothesis,2,1,right,single_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
c0047,repair_hypothesis,2,1,right,single_left_r0.85,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0047,repair_hypothesis,2,1,right,single_right_r0.85,1,0.85,0.8,0.65,0.7672551527136672,0.7672551527136672,0.15000000000000002,0,0,0
c0047,repair_hypothesis,2,1,right,stale_left_r0.85,-1,0.85,0.7375,0.65,0.4139757977760731,-0.4139757977760731,0.08750000000000002,0,0,0
c0047,repair_hypothesis,2,1,right,agreeing_left_two_r0.65,-1,0.65,0.4225,0.65,-0.9315582040049437,0.9315582040049437,0.22750000000000004,1,1,1
c0047,repair_hypothesis,2,1,right,conflict_net_left,-1,0.85,0.75,0.65,0.47957308026188616,-0.47957308026188616,0.09999999999999998,0,0,0
c0047,repair_hypothesis,2,1,right,reciprocal_left_r0.75,-1,0.75,0.6875,0.65,0.16941815195804666,-0.16941815195804666,0.03749999999999998,0,0,0
c0047,repair_hypothesis,2,1,right,stale_right_r0.85,1,0.85,0.85,0.65,1.1155618469818829,1.1155618469818829,0.19999999999999996,0,0,0
c0047,repair_hypothesis,2,1,right,agreeing_right_two_r0.65,1,0.65,0.825,0.65,0.9315582040049429,0.9315582040049429,0.17499999999999993,0,0,0
c0047,repair_hypothesis,2,1,right,conflict_net_right,1,0.85,0.75,0.65,0.47957308026188616,0.47957308026188616,0.09999999999999998,0,0,0
c0047,repair_hypothesis,2,1,right,reciprocal_right_r0.75,1,0.75,0.7,0.65,0.22825865198097983,0.22825865198097983,0.04999999999999993,0,0,0
